pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,type,rarity,charged_moves,fast_moves,candy_required,distance,max_cp,attack_probability,base_capture_rate,base_flee_rate,dodge_probability,max_pokemon_action_frequency,min_pokemon_action_frequency,found_egg,found_evolution,found_wild,found_research,found_raid,found_photobomb
343,Baltoy,77,124,120,"['Ground', 'Psychic']",Standard,"['Gyro Ball', 'Psybeam', 'Dig']","['Confusion', 'Extrasensory']",0.0,3,900,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
344,Claydol,140,229,155,"['Ground', 'Psychic']",Standard,"['Gyro Ball', 'Psychic', 'Earthquake', 'Earth Power', 'Ice Beam', 'Shadow Ball', 'Rock Tomb', 'Scorching Sands']","['Extrasensory', 'Confusion', 'Mud Slap']",50.0,3,2255,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
345,Lileep,105,150,165,"['Rock', 'Grass']",Standard,"['Grass Knot', 'Mirror Coat', 'Ancient Power']","['Acid', 'Infestation', 'Bullet Seed']",0.0,3,1477,0.2,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,True,True
346,Cradily,152,194,200,"['Rock', 'Grass']",Standard,"['Grass Knot', 'Bulldoze', 'Stone Edge', 'Rock Slide']","['Acid', 'Infestation', 'Bullet Seed']",50.0,3,2529,0.2,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,False,True
347,Anorith,176,100,128,"['Rock', 'Bug']",Standard,"['Cross Poison', 'Aqua Jet', 'Ancient Power']","['Struggle Bug', 'Scratch']",0.0,3,1750,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
348,Armaldo,222,174,181,"['Rock', 'Bug']",Standard,"['Cross Poison', 'Water Pulse', 'Rock Blast', 'Liquidation']","['Fury Cutter', 'Struggle Bug']",50.0,3,3259,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
349,Feebas,29,85,85,['Water'],Standard,['Mirror Coat'],"['Splash', 'Tackle']",0.0,5,314,0.1,-1.0,-1.0,0.1,1.6,0.2,True,False,True,True,True,True
350,Milotic,192,219,216,['Water'],Standard,"['Surf', 'Blizzard', 'Hyper Beam']","['Waterfall', 'Dragon Tail']",100.0,5,3438,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
351,Castform,139,139,172,['Normal'],Standard,"['Hurricane', 'Energy Ball', 'Weather Ball Rock', 'Weather Ball Normal']","['Tackle', 'Hex']",0.0,5,1867,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
352,Kecleon,161,189,155,['Normal'],Standard,"['Foul Play', 'Flamethrower', 'Thunder', 'Ice Beam', 'Aerial Ace', 'Shadow Sneak']","['Lick', 'Sucker Punch']",0.0,5,2341,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
353,Shuppet,138,65,127,['Ghost'],Standard,"['Ominous Wind', 'Night Shade', 'Shadow Sneak']","['Feint Attack', 'Astonish']",0.0,3,1165,0.1,-1.0,-1.0,0.2,1.6,0.2,True,False,True,True,True,True
354,Banette,218,126,162,['Ghost'],Standard,"['Shadow Ball', 'Dazzling Gleam', 'Thunder']","['Hex', 'Shadow Claw']",50.0,3,2630,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
355,Duskull,70,162,85,['Ghost'],Standard,"['Ominous Wind', 'Night Shade', 'Shadow Sneak']","['Hex', 'Astonish']",0.0,3,808,0.1,-1.0,-1.0,0.2,1.6,0.2,True,False,True,True,True,True
356,Dusclops,124,234,120,['Ghost'],Standard,"['Shadow Punch', 'Ice Punch', 'Fire Punch', 'Poltergeist']","['Hex', 'Feint Attack']",25.0,3,1820,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
357,Tropius,136,163,223,"['Grass', 'Flying']",Standard,"['Stomp', 'Aerial Ace', 'Leaf Blade']","['Air Slash', 'Razor Leaf']",0.0,5,2220,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
358,Chimecho,175,170,181,['Psychic'],Standard,"['Energy Ball', 'Shadow Ball', 'Psyshock', 'Psyshock']","['Extrasensory', 'Astonish']",50.0,5,2585,0.05,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
359,Absol,246,120,163,['Dark'],Standard,"['Dark Pulse', 'Thunder', 'Megahorn', 'Payback']","['Psycho Cut', 'Snarl']",0.0,5,2890,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
360,Wynaut,41,86,216,['Psychic'],Standard,['Mirror Coat'],"['Splash', 'Counter']",0.0,3,611,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
361,Snorunt,95,95,137,['Ice'],Standard,"['Avalanche', 'Icy Wind', 'Shadow Ball']","['Powder Snow', 'Hex']",0.0,3,1016,0.1,-1.0,-1.0,0.1,1.6,0.2,True,False,True,True,True,True
362,Glalie,162,162,190,['Ice'],Standard,"['Avalanche', 'Gyro Ball', 'Shadow Ball']","['Ice Shard', 'Frost Breath']",100.0,3,2409,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
363,Spheal,95,90,172,"['Ice', 'Water']",Standard,"['Aurora Beam', 'Body Slam', 'Water Pulse']","['Water Gun', 'Rock Smash']",0.0,3,1101,0.2,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,True,True
364,Sealeo,137,132,207,"['Ice', 'Water']",Standard,"['Aurora Beam', 'Body Slam', 'Water Pulse']","['Water Gun', 'Powder Snow']",25.0,3,1962,0.3,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,False,True
365,Walrein,182,176,242,"['Ice', 'Water']",Standard,"['Blizzard', 'Earthquake', 'Water Pulse']","['Waterfall', 'Frost Breath']",100.0,3,3118,0.3,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,True,True
366,Clamperl,133,135,111,['Water'],Standard,"['Body Slam', 'Ice Beam', 'Water Pulse']",['Water Gun'],0.0,3,1453,0.1,-1.0,-1.0,0.0,1.6,0.2,False,False,True,True,False,True
367,Huntail,197,179,146,['Water'],Standard,"['Crunch', 'Ice Beam', 'Aqua Tail']","['Water Gun', 'Bite']",50.0,3,2677,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
368,Gorebyss,211,179,146,['Water'],Standard,"['Draining Kiss', 'Psychic', 'Water Pulse']","['Water Gun', 'Confusion']",50.0,3,2853,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
369,Relicanth,162,203,225,"['Water', 'Rock']",Standard,"['Ancient Power', 'Aqua Tail', 'Hydro Pump']","['Water Gun', 'Zen Headbutt']",0.0,5,2892,0.05,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,False,True
370,Luvdisc,81,128,125,['Water'],Standard,"['Draining Kiss', 'Water Pulse', 'Aqua Jet']","['Water Gun', 'Splash']",0.0,3,970,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
371,Bagon,134,93,128,['Dragon'],Standard,"['Flamethrower', 'Twister', 'Crunch']","['Bite', 'Ember']",0.0,5,1323,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,True,True
372,Shelgon,172,155,163,['Dragon'],Standard,"['Flamethrower', 'Dragon Pulse', 'Twister']","['Ember', 'Dragon Breath']",25.0,5,2324,0.3,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,False,True
373,Salamence,277,168,216,"['Dragon', 'Flying']",Standard,"['Fire Blast', 'Hydro Pump', 'Draco Meteor', 'Fly']","['Dragon Tail', 'Fire Fang', 'Bite']",100.0,5,4289,0.3,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
374,Beldum,96,132,120,"['Steel', 'Psychic']",Standard,['Struggle'],['Take Down'],0.0,5,1117,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,True,True
375,Metang,138,176,155,"['Steel', 'Psychic']",Standard,"['Psychic', 'Gyro Ball', 'Psyshock']","['Zen Headbutt', 'Metal Claw']",25.0,5,1969,0.2,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,True,True
376,Metagross,257,228,190,"['Steel', 'Psychic']",Standard,"['Psychic', 'Flash Cannon', 'Earthquake']","['Bullet Punch', 'Zen Headbutt']",100.0,5,4337,0.3,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
377,Regirock,179,309,190,['Rock'],Legendary,"['Stone Edge', 'Zap Cannon', 'Focus Blast']","['Rock Throw', 'Rock Smash', 'Lock On']",0.0,20,3572,0.2,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,True,True
378,Regice,179,309,190,['Ice'],Legendary,"['Blizzard', 'Earthquake', 'Focus Blast']","['Frost Breath', 'Rock Smash', 'Lock On']",0.0,20,3572,0.2,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,True,True
379,Registeel,143,285,190,['Steel'],Legendary,"['Flash Cannon', 'Hyper Beam', 'Focus Blast']","['Metal Claw', 'Rock Smash', 'Lock On']",0.0,20,2799,0.2,-1.0,-1.0,0.05,1.6,0.2,False,False,True,True,True,True
380,Latias,228,246,190,"['Dragon', 'Psychic']",Legendary,"['Psychic', 'Outrage', 'Thunder']","['Dragon Breath', 'Zen Headbutt', 'Charm']",0.0,20,4016,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
381,Latios,268,212,190,"['Dragon', 'Psychic']",Legendary,"['Psychic', 'Dragon Claw', 'Solar Beam']","['Dragon Breath', 'Zen Headbutt']",0.0,20,4362,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
382,Kyogre,270,228,205,['Water'],Legendary,"['Hydro Pump', 'Blizzard', 'Thunder', 'Surf']",['Waterfall'],0.0,20,4708,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
383,Groudon,270,228,205,['Ground'],Legendary,"['Earthquake', 'Fire Blast', 'Solar Beam']","['Mud Shot', 'Dragon Tail']",0.0,20,4708,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
384,Rayquaza,284,170,213,"['Dragon', 'Flying']",Legendary,"['Outrage', 'Aerial Ace', 'Ancient Power']","['Air Slash', 'Dragon Tail']",0.0,20,4387,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
385,Jirachi,210,210,225,"['Steel', 'Psychic']",Mythic,"['Dazzling Gleam', 'Psychic', 'Doom Desire']","['Confusion', 'Charge Beam']",0.0,20,3735,0.1,-1.0,-1.0,0.02,1.6,0.2,False,False,True,True,False,True
386,Deoxys,414,46,137,['Psychic'],Mythic,"['Psycho Boost', 'Zap Cannon', 'Dark Pulse']","['Zen Headbutt', 'Poison Jab']",0.0,20,2951,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
387,Turtwig,119,110,146,['Grass'],Standard,"['Energy Ball', 'Seed Bomb', 'Body Slam']","['Tackle', 'Razor Leaf']",0.0,3,1358,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
388,Grotle,157,143,181,['Grass'],Standard,"['Energy Ball', 'Solar Beam', 'Body Slam']","['Bite', 'Razor Leaf']",25.0,3,2162,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
389,Torterra,202,188,216,"['Grass', 'Ground']",Standard,"['Stone Edge', 'Solar Beam', 'Earthquake', 'Sand Tomb']","['Bite', 'Razor Leaf']",100.0,3,3357,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
390,Chimchar,113,86,127,['Fire'],Standard,"['Flame Wheel', 'Flamethrower', 'Flame Charge']","['Ember', 'Scratch']",0.0,3,1095,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
391,Monferno,158,105,162,"['Fire', 'Fighting']",Standard,"['Flame Wheel', 'Flamethrower', 'Low Sweep']","['Ember', 'Rock Smash']",25.0,3,1801,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
392,Infernape,222,151,183,"['Fire', 'Fighting']",Standard,"['Solar Beam', 'Flamethrower', 'Close Combat']","['Fire Spin', 'Rock Smash']",100.0,3,3070,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
393,Piplup,112,102,142,['Water'],Standard,"['Bubble Beam', 'Drill Peck', 'Icy Wind']","['Bubble', 'Pound']",0.0,3,1229,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
394,Prinplup,150,139,162,['Water'],Standard,"['Bubble Beam', 'Hydro Pump', 'Icy Wind']","['Bubble', 'Metal Claw']",25.0,3,1946,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
395,Empoleon,210,186,197,"['Water', 'Steel']",Standard,"['Hydro Pump', 'Blizzard', 'Flash Cannon', 'Drill Peck']","['Waterfall', 'Metal Claw', 'Steel Wing']",100.0,3,3318,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
396,Starly,101,58,120,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Brave Bird', 'Fly']","['Tackle', 'Quick Attack', 'Sand Attack']",0.0,1,822,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
397,Staravia,142,94,146,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Brave Bird', 'Heat Wave', 'Fly']","['Wing Attack', 'Quick Attack', 'Sand Attack']",25.0,1,1486,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
398,Staraptor,234,140,198,"['Normal', 'Flying']",Standard,"['Brave Bird', 'Heat Wave', 'Close Combat', 'Fly']","['Wing Attack', 'Quick Attack', 'Sand Attack']",100.0,1,3232,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
399,Bidoof,80,73,153,['Normal'],Standard,"['Hyper Fang', 'Crunch', 'Grass Knot']","['Tackle', 'Take Down']",0.0,1,825,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,True,True
400,Bibarel,162,119,188,"['Normal', 'Water']",Standard,"['Hyper Fang', 'Hyper Beam', 'Surf']","['Water Gun', 'Take Down']",50.0,1,2085,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
401,Kricketot,45,74,114,['Bug'],Standard,['Struggle'],"['Struggle Bug', 'Bug Bite']",0.0,1,459,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,True,True
402,Kricketune,160,100,184,['Bug'],Standard,"['Bug Buzz', 'X Scissor', 'Aerial Ace']","['Struggle Bug', 'Fury Cutter']",50.0,1,1891,0.1,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
403,Shinx,117,64,128,['Electric'],Standard,"['Discharge', 'Thunderbolt', 'Swift']","['Tackle', 'Spark']",0.0,5,1002,0.3,-1.0,-1.0,0.1,1.6,0.2,True,False,True,True,True,True
404,Luxio,159,95,155,['Electric'],Standard,"['Thunderbolt', 'Wild Charge', 'Crunch']","['Spark', 'Bite']",25.0,5,1700,0.3,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,False,True
405,Luxray,232,156,190,['Electric'],Standard,"['Hyper Beam', 'Wild Charge', 'Crunch']","['Spark', 'Snarl', 'Hidden Power']",100.0,5,3304,0.3,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,False,True
406,Budew,91,109,120,"['Grass', 'Poison']",Standard,"['Energy Ball', 'Grass Knot']","['Hidden Power', 'Razor Leaf']",0.0,3,979,0.1,-1.0,-1.0,0.3,1.6,0.2,True,False,True,True,False,True
407,Roserade,243,185,155,"['Grass', 'Poison']",Standard,"['Solar Beam', 'Sludge Bomb', 'Dazzling Gleam', 'Grass Knot', 'Leaf Storm']","['Poison Jab', 'Razor Leaf', 'Magical Leaf']",100.0,3,3399,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,True,True
408,Cranidos,218,71,167,['Rock'],Standard,"['Rock Tomb', 'Ancient Power', 'Bulldoze']","['Zen Headbutt', 'Take Down']",0.0,5,2082,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
409,Rampardos,295,109,219,['Rock'],Standard,"['Rock Slide', 'Outrage', 'Flamethrower']","['Zen Headbutt', 'Smack Down']",50.0,5,3773,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
410,Shieldon,76,195,102,"['Rock', 'Steel']",Standard,"['Rock Tomb', 'Ancient Power', 'Heavy Slam']","['Tackle', 'Iron Tail']",0.0,5,1019,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
411,Bastiodon,94,286,155,"['Rock', 'Steel']",Standard,"['Stone Edge', 'Flamethrower', 'Flash Cannon']","['Smack Down', 'Iron Tail']",50.0,5,1761,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
412,Burmy,53,83,120,['Bug'],Standard,['Struggle'],"['Tackle', 'Bug Bite']",0.0,1,558,0.05,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,True,True
413,Wormadam,141,180,155,"['Bug', 'Grass']",Standard,"['Psybeam', 'Energy Ball', 'Bug Buzz']","['Confusion', 'Bug Bite']",50.0,1,2029,0.05,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
414,Mothim,185,98,172,"['Bug', 'Flying']",Standard,"['Psybeam', 'Aerial Ace', 'Bug Buzz']","['Air Slash', 'Bug Bite']",50.0,1,2077,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
415,Combee,59,83,102,"['Bug', 'Flying']",Standard,['Bug Buzz'],['Bug Bite'],0.0,3,566,0.05,-1.0,-1.0,0.4,1.6,0.2,False,False,True,True,True,True
416,Vespiquen,149,190,172,"['Bug', 'Flying']",Standard,"['Bug Buzz', 'Power Gem', 'X Scissor', 'Fell Stinger', 'Signal Beam']","['Bug Bite', 'Poison Sting', 'Fury Cutter', 'Air Slash']",50.0,3,2294,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
417,Pachirisu,94,172,155,['Electric'],Standard,"['Thunder', 'Thunderbolt', 'Thunder Punch']","['Spark', 'Volt Switch']",0.0,5,1388,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
418,Buizel,132,67,146,['Water'],Standard,"['Aqua Jet', 'Water Pulse', 'Swift']","['Water Gun', 'Quick Attack']",0.0,3,1206,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
419,Floatzel,221,114,198,['Water'],Standard,"['Aqua Jet', 'Hydro Pump', 'Swift', 'Liquidation']","['Water Gun', 'Waterfall']",50.0,3,2795,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
420,Cherubi,108,92,128,['Grass'],Standard,"['Dazzling Gleam', 'Petal Blizzard', 'Seed Bomb']","['Tackle', 'Bullet Seed']",0.0,1,1087,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
421,Cherrim,170,153,172,['Grass'],Standard,"['Dazzling Gleam', 'Hyper Beam', 'Solar Beam']","['Razor Leaf', 'Bullet Seed']",50.0,1,2342,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
422,Shellos,103,105,183,['Water'],Standard,"['Water Pulse', 'Mud Bomb', 'Body Slam']","['Mud Slap', 'Hidden Power']",0.0,3,1299,0.3,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,True,True
423,Gastrodon,169,143,244,"['Water', 'Ground']",Standard,"['Water Pulse', 'Earth Power', 'Body Slam', 'Earthquake']","['Mud Slap', 'Hidden Power']",50.0,3,2659,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
424,Ambipom,205,143,181,['Normal'],Standard,"['Low Sweep', 'Hyper Beam', 'Aerial Ace']","['Scratch', 'Astonish']",100.0,3,2766,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
425,Drifloon,117,80,207,"['Ghost', 'Flying']",Standard,"['Ominous Wind', 'Icy Wind', 'Shadow Ball']","['Hex', 'Astonish']",0.0,5,1369,0.05,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,True,True
426,Drifblim,180,102,312,"['Ghost', 'Flying']",Standard,"['Ominous Wind', 'Icy Wind', 'Shadow Ball', 'Mystical Fire']","['Hex', 'Astonish']",50.0,5,2725,0.05,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,True,True
427,Buneary,130,105,146,['Normal'],Standard,"['Fire Punch', 'Swift']","['Pound', 'Quick Attack']",0.0,3,1440,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
428,Lopunny,156,194,163,['Normal'],Standard,"['Fire Punch', 'Hyper Beam', 'Focus Blast', 'Triple Axel']","['Pound', 'Low Kick', 'Double Kick']",50.0,3,2356,0.3,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
429,Mismagius,211,187,155,['Ghost'],Standard,"['Shadow Ball', 'Dark Pulse', 'Dazzling Gleam']","['Sucker Punch', 'Hex', 'Magical Leaf', 'Psywave']",100.0,3,2992,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
430,Honchkrow,243,103,225,"['Dark', 'Flying']",Standard,"['Brave Bird', 'Psychic', 'Dark Pulse', 'Sky Attack']","['Peck', 'Snarl']",100.0,3,3102,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
431,Glameow,109,82,135,['Normal'],Standard,"['Play Rough', 'Thunderbolt', 'Aerial Ace']","['Scratch', 'Quick Attack']",0.0,3,1068,0.3,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,False,True
432,Purugly,172,133,174,['Normal'],Standard,"['Play Rough', 'Thunder', 'Aerial Ace']","['Scratch', 'Shadow Claw']",50.0,3,2234,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
433,Chingling,114,94,128,['Psychic'],Standard,"['Wrap', 'Shadow Ball', 'Psyshock']","['Zen Headbutt', 'Astonish']",0.0,5,1150,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
434,Stunky,121,90,160,"['Poison', 'Dark']",Standard,"['Crunch', 'Flamethrower', 'Sludge Bomb', 'Trailblaze']","['Scratch', 'Bite']",0.0,3,1317,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
435,Skuntank,184,132,230,"['Poison', 'Dark']",Standard,"['Crunch', 'Flamethrower', 'Sludge Bomb', 'Trailblaze']","['Poison Jab', 'Bite']",50.0,3,2698,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
436,Bronzor,43,154,149,"['Steel', 'Psychic']",Standard,"['Gyro Ball', 'Psyshock', 'Heavy Slam', 'Payback']","['Tackle', 'Confusion']",0.0,3,689,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
437,Bronzong,161,213,167,"['Steel', 'Psychic']",Standard,"['Flash Cannon', 'Psychic', 'Heavy Slam', 'Bulldoze', 'Psyshock', 'Payback']","['Feint Attack', 'Confusion', 'Metal Sound']",50.0,3,2561,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
438,Bonsly,124,133,137,['Rock'],Standard,"['Rock Tomb', 'Earthquake', 'Rock Slide']","['Rock Throw', 'Counter']",0.0,5,1489,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
439,Mime Jr.,125,142,85,"['Psychic', 'Fairy']",Standard,"['Psybeam', 'Psychic', 'Psyshock']","['Confusion', 'Pound']",0.0,5,1253,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
440,Happiny,25,77,225,['Normal'],Standard,['Psychic'],"['Pound', 'Zen Headbutt']",0.0,5,424,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
441,Chatot,183,91,183,"['Normal', 'Flying']",Standard,"['Night Shade', 'Sky Attack', 'Heat Wave']","['Peck', 'Steel Wing']",0.0,5,2049,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
442,Spiritomb,169,199,137,"['Ghost', 'Dark']",Standard,"['Shadow Sneak', 'Ominous Wind', 'Shadow Ball']","['Feint Attack', 'Sucker Punch']",0.0,5,2371,0.4,-1.0,-1.0,0.15,1.6,0.2,False,False,False,True,False,False
443,Gible,124,84,151,"['Dragon', 'Ground']",Standard,"['Dig', 'Twister', 'Body Slam']","['Take Down', 'Mud Shot']",0.0,5,1273,0.45,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,True,True
444,Gabite,172,125,169,"['Dragon', 'Ground']",Standard,"['Dig', 'Twister', 'Flamethrower']","['Take Down', 'Mud Shot']",25.0,5,2144,0.45,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,False,True
445,Garchomp,261,193,239,"['Dragon', 'Ground']",Standard,"['Outrage', 'Earthquake', 'Fire Blast', 'Sand Tomb']","['Dragon Tail', 'Mud Shot']",100.0,5,4532,0.45,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,False,True
446,Munchlax,137,117,286,['Normal'],Standard,"['Gunk Shot', 'Body Slam', 'Bulldoze']","['Tackle', 'Lick']",0.0,5,2164,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
447,Riolu,127,78,120,['Fighting'],Standard,"['Brick Break', 'Low Sweep', 'Cross Chop', 'Blaze Kick', 'Thunder Punch']","['Counter', 'Quick Attack']",0.0,5,1136,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
448,Lucario,236,144,172,"['Fighting', 'Steel']",Standard,"['Flash Cannon', 'Shadow Ball', 'Close Combat', 'Power Up Punch', 'Aura Sphere', 'Blaze Kick', 'Thunder Punch']","['Counter', 'Bullet Punch']",50.0,5,3092,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
449,Hippopotas,124,118,169,['Ground'],Standard,"['Dig', 'Rock Tomb', 'Body Slam']","['Tackle', 'Bite', 'Sand Attack']",0.0,3,1553,0.1,-1.0,-1.0,0.1,1.6,0.2,True,False,True,True,False,True
450,Hippowdon,201,191,239,['Ground'],Standard,"['Earthquake', 'Stone Edge', 'Body Slam', 'Earth Power', 'Weather Ball Rock', 'Scorching Sands']","['Fire Fang', 'Bite', 'Thunder Fang', 'Ice Fang', 'Sand Attack']",50.0,3,3530,0.1,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,True,True
451,Skorupi,93,151,120,"['Poison', 'Bug']",Standard,"['Cross Poison', 'Aqua Tail', 'Sludge Bomb']","['Poison Sting', 'Infestation']",0.0,5,1155,0.2,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
452,Drapion,180,202,172,"['Poison', 'Dark']",Standard,"['Crunch', 'Aqua Tail', 'Sludge Bomb', 'Fell Stinger']","['Poison Sting', 'Infestation', 'Bite', 'Ice Fang']",50.0,5,2806,0.2,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
453,Croagunk,116,76,134,"['Poison', 'Fighting']",Standard,"['Brick Break', 'Low Sweep', 'Sludge Bomb']","['Poison Sting', 'Poison Jab', 'Mud Shot']",0.0,3,1089,0.25,-1.0,-1.0,0.25,1.6,0.2,False,False,True,True,True,True
454,Toxicroak,211,133,195,"['Poison', 'Fighting']",Standard,"['Dynamic Punch', 'Mud Bomb', 'Sludge Bomb', 'Shadow Ball']","['Poison Jab', 'Counter', 'Mud Shot']",50.0,3,2846,0.25,-1.0,-1.0,0.25,1.6,0.2,False,True,True,True,True,True
455,Carnivine,187,136,179,['Grass'],Standard,"['Power Whip', 'Energy Ball', 'Crunch']","['Bite', 'Vine Whip']",0.0,5,2470,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
